127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/heart.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/ReverseAppIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/cameraIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/stddImg.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/next.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/takePictureIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/findIcon.jpg HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/lockIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/GPSIcon.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /img/contacts.png HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/page.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/post.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/anime-service.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/swipe.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/pin.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/date.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/keyboard.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/_colors.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:18:31] "GET /js-libs/anime-master/lib/anime.es.js HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:19:37] "GET /lock_screen.html HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:19:37] "GET /stylesheet.css HTTP/1.1" 200 -
127.0.0.1 - - [07/May/2019 16:19:37] "GET /entrypoint.js HTTP/1.1" 200 -
